UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
1701563,1,2,1,1,1,1,1,1,5,1,-1.0,308,4393,172,U,1,4,17
1701563,2,2,1,1,1,1,1,2,1,1,-1.0,308,4393,172,U,1,4,17
1701563,3,3,1,1,1,1,2,1,2,1,-1.0,308,4393,172,U,1,4,17
1701563,4,3,1,1,1,1,1,2,4,1,-1.0,308,4393,172,U,1,4,17
1701563,5,2,1,1,1,1,1,1,4,1,-1.0,308,4393,172,U,1,4,17
1701565,1,3,1,1,1,1,1,1,4,1,-1.0,324,4394,171,U,1,3,17
1701565,2,2,1,1,1,1,1,2,4,1,-1.0,324,4394,171,U,1,3,17
1701565,4,2,1,1,1,1,1,1,4,1,-1.0,324,4394,171,U,1,3,17
1701565,5,3,1,1,1,2,1,1,4,1,-1.0,324,4394,171,U,1,3,17
1701567,1,3,1,1,1,1,1,1,4,1,-1.0,365,4395,172,U,1,4,17
1701567,2,2,1,1,1,1,1,1,4,1,-1.0,365,4395,172,U,1,4,17
1701567,4,2,1,1,1,1,1,1,2,1,-1.0,365,4395,172,U,1,4,17
1701567,5,3,1,1,1,1,1,2,3,1,-1.0,365,4395,172,U,1,4,17
1701569,1,3,1,1,1,1,1,1,2,1,-1.0,276,4396,171,U,1,3,17
1701569,2,3,1,1,1,1,1,1,3,1,-1.0,276,4396,171,U,1,3,17
1701569,3,2,1,1,1,1,1,2,2,1,-1.0,276,4396,171,U,1,3,17
1701569,4,2,1,1,1,1,1,1,1,1,-1.0,276,4396,171,U,1,3,17
1701579,1,2,1,3,1,1,1,2,4,1,-1.0,353,4397,171,U,1,3,17
1701579,2,2,1,1,1,1,1,1,5,1,-1.0,353,4397,171,U,1,3,17
1701579,3,2,1,1,1,1,1,1,4,1,-1.0,353,4397,171,U,1,3,17
1701579,4,3,1,1,1,1,1,1,5,1,-1.0,353,4397,171,U,1,3,17
1701579,5,2,2,1,1,1,1,2,1,1,-1.0,353,4397,171,U,1,3,17
1701608,1,2,2,2,1,1,2,2,1,1,-1.0,327,4398,170,U,1,2,17
1701608,2,2,1,2,1,1,1,2,6,1,-1.0,327,4398,170,U,1,2,17
1701608,3,2,2,2,1,1,2,2,3,1,-1.0,327,4398,170,U,1,2,17
1701608,4,2,1,1,1,2,2,2,6,1,-1.0,327,4398,170,U,1,2,17
1701608,5,3,1,2,1,1,1,2,3,1,-1.0,327,4398,170,U,1,2,17
1701618,1,3,1,1,1,1,1,2,4,1,-1.0,288,4399,170,U,1,2,17
1701618,3,2,2,1,1,1,2,1,3,1,-1.0,288,4399,170,U,1,2,17
1701618,4,3,1,1,1,1,2,2,2,1,-1.0,288,4399,170,U,1,2,17
1701618,5,2,1,1,1,1,2,2,6,1,-1.0,288,4399,170,U,1,2,17
1701620,1,2,2,2,1,1,1,2,10,2,3.0,270,4400,170,U,1,2,17
1701620,2,2,1,1,1,1,1,1,7,2,2.0,270,4400,170,U,1,2,17
1701620,3,2,1,1,1,1,1,2,4,1,-1.0,270,4400,170,U,1,2,17
1701620,4,2,2,1,1,1,1,2,3,1,-1.0,270,4400,170,U,1,2,17
1701620,5,3,2,1,1,1,1,2,4,1,-1.0,270,4400,170,U,1,2,17
1701624,1,3,1,1,1,1,1,2,9,1,-1.0,332,4401,170,U,1,2,17
1701624,2,3,1,1,1,1,1,1,4,1,-1.0,332,4401,170,U,1,2,17
1701624,3,3,1,1,1,1,2,2,2,1,-1.0,332,4401,170,U,1,2,17
1701624,5,2,1,1,1,1,1,2,2,1,-1.0,332,4401,170,U,1,2,17
1701625,1,2,1,1,1,1,1,1,3,1,-1.0,278,4402,170,U,1,2,17
1701625,3,2,1,1,1,2,2,1,4,1,-1.0,278,4402,170,U,1,2,17
1701625,4,3,1,1,1,1,1,1,4,1,-1.0,278,4402,170,U,1,2,17
1701625,5,3,1,1,1,1,1,1,3,1,-1.0,278,4402,170,U,1,2,17
1701653,1,2,2,2,1,1,2,2,3,1,-1.0,352,4403,170,U,1,2,17
1701653,2,2,2,1,1,2,2,2,4,1,-1.0,352,4403,170,U,1,2,17
1701653,3,2,1,2,1,1,1,1,3,1,-1.0,352,4403,170,U,1,2,17
1701653,4,2,1,1,1,1,1,2,6,2,2.0,352,4403,170,U,1,2,17
1701653,5,3,1,2,1,1,1,1,3,1,-1.0,352,4403,170,U,1,2,17
1701659,1,3,1,1,1,1,1,1,3,1,-1.0,318,4404,171,U,1,3,17
1701659,2,3,1,1,1,1,1,2,4,1,-1.0,318,4404,171,U,1,3,17
1701659,3,2,1,1,1,1,1,2,2,1,-1.0,318,4404,171,U,1,3,17
1701659,4,3,1,1,1,1,1,1,4,1,-1.0,318,4404,171,U,1,3,17
1701661,3,3,1,1,1,1,1,1,1,1,-1.0,473,4405,171,U,1,3,17
1701661,4,3,1,1,1,1,1,1,4,1,-1.0,473,4405,171,U,1,3,17
1701682,1,2,1,1,1,1,2,1,2,1,-1.0,337,4406,171,U,1,3,17
1701682,2,3,1,1,1,1,2,1,4,1,-1.0,337,4406,171,U,1,3,17
1701682,4,2,1,1,1,2,2,2,1,1,-1.0,337,4406,171,U,1,3,17
1701685,1,3,1,1,1,1,1,2,2,1,-1.0,316,4407,172,U,1,4,17
1701685,2,3,1,1,1,1,1,1,4,1,-1.0,316,4407,172,U,1,4,17
1701685,3,3,1,1,1,1,1,1,3,1,-1.0,316,4407,172,U,1,4,17
1701685,4,3,1,1,1,1,1,1,2,1,-1.0,316,4407,172,U,1,4,17
1701685,5,3,1,1,1,1,1,1,3,1,-1.0,316,4407,172,U,1,4,17
1701694,1,3,1,1,1,1,1,1,2,1,-1.0,269,4408,170,U,1,2,17
1701694,3,2,2,1,1,2,2,2,1,1,-1.0,269,4408,170,U,1,2,17
1701694,4,2,1,1,1,1,1,2,5,1,-1.0,269,4408,170,U,1,2,17
1701694,5,2,1,1,1,1,1,2,2,1,-1.0,269,4408,170,U,1,2,17
1701698,4,3,1,1,1,1,1,1,4,1,-1.0,294,4409,171,U,1,3,17
1701698,5,2,1,1,1,1,1,2,2,1,-1.0,294,4409,171,U,1,3,17
1701710,2,3,1,1,1,1,1,1,7,1,-1.0,406,4410,172,U,1,4,17
1701710,3,3,1,1,1,1,1,1,5,1,-1.0,406,4410,172,U,1,4,17
1701710,5,3,1,1,1,1,1,2,3,1,-1.0,406,4410,172,U,1,4,17
1701713,1,2,1,1,1,1,1,1,4,1,-1.0,319,4411,172,U,1,4,17
1701713,2,2,1,1,1,1,1,1,3,1,-1.0,319,4411,172,U,1,4,17
1701713,3,3,1,1,1,1,1,2,2,1,-1.0,319,4411,172,U,1,4,17
1701713,4,2,1,1,1,1,1,2,5,1,-1.0,319,4411,172,U,1,4,17
1701713,5,3,1,1,1,1,1,2,3,1,-1.0,319,4411,172,U,1,4,17
1701744,1,2,2,1,1,1,1,2,5,1,-1.0,304,4412,173,U,2,2,17
1701744,2,2,1,1,1,1,1,1,5,1,-1.0,304,4412,173,U,2,2,17
1701744,3,2,1,1,1,1,2,2,7,1,-1.0,304,4412,173,U,2,2,17
1701744,4,2,1,1,1,1,1,1,4,1,-1.0,304,4412,173,U,2,2,17
1701744,5,2,1,1,1,1,1,1,4,1,-1.0,304,4412,173,U,2,2,17
1701761,1,3,1,1,1,1,1,1,2,1,-1.0,531,4413,175,U,2,4,17
1701761,2,2,1,1,1,1,2,1,5,1,-1.0,531,4413,175,U,2,4,17
1701761,3,2,1,1,1,1,1,2,4,1,-1.0,531,4413,175,U,2,4,17
1701761,4,3,1,1,1,1,1,1,4,1,-1.0,531,4413,175,U,2,4,17
1701761,5,3,1,1,1,1,1,1,4,1,-1.0,531,4413,175,U,2,4,17
1701768,1,3,1,1,1,1,1,2,3,1,-1.0,497,4414,175,U,2,4,17
1701768,4,3,2,1,1,1,1,1,4,1,-1.0,497,4414,175,U,2,4,17
1701768,5,2,1,1,1,1,1,1,4,1,-1.0,497,4414,175,U,2,4,17
1701782,1,2,1,1,1,1,2,1,3,1,-1.0,384,4415,173,U,2,2,17
1701782,2,2,1,1,1,1,1,1,5,1,-1.0,384,4415,173,U,2,2,17
1701782,3,3,1,1,1,2,2,2,1,1,-1.0,384,4415,173,U,2,2,17
1701782,5,3,1,1,1,1,1,1,2,1,-1.0,384,4415,173,U,2,2,17
1701783,1,3,1,2,1,1,1,2,5,1,-1.0,314,4416,173,U,2,2,17
1701783,2,2,1,1,1,1,1,2,3,1,-1.0,314,4416,173,U,2,2,17
1701783,3,1,2,2,1,1,1,2,4,1,-1.0,314,4416,173,U,2,2,17
1701783,4,3,1,1,1,1,2,2,3,1,-1.0,314,4416,173,U,2,2,17
1701783,5,2,1,1,1,1,1,1,4,1,-1.0,314,4416,173,U,2,2,17
1701787,1,3,1,4,1,1,1,2,2,1,-1.0,369,4417,173,U,2,2,17
1701787,2,2,1,1,1,1,1,2,3,1,-1.0,369,4417,173,U,2,2,17
1701787,3,2,1,2,1,1,1,1,1,1,-1.0,369,4417,173,U,2,2,17
1701787,4,2,1,1,1,1,2,2,4,1,-1.0,369,4417,173,U,2,2,17
1701817,1,2,2,1,1,1,1,2,2,1,-1.0,347,4418,173,U,2,2,17
1701817,3,2,1,1,1,1,1,2,4,1,-1.0,347,4418,173,U,2,2,17
1701817,4,2,2,1,1,1,2,2,8,1,-1.0,347,4418,173,U,2,2,17
1701817,5,2,1,1,1,1,1,2,4,1,-1.0,347,4418,173,U,2,2,17
1701862,1,3,1,1,1,1,1,1,4,1,-1.0,250,4419,173,U,2,2,17
1701862,2,2,2,1,1,1,1,2,3,1,-1.0,250,4419,173,U,2,2,17
1701862,3,2,1,1,1,1,1,2,1,1,-1.0,250,4419,173,U,2,2,17
1701862,4,3,1,1,1,1,1,1,8,1,-1.0,250,4419,173,U,2,2,17
1701862,5,2,1,1,1,2,1,2,4,1,-1.0,250,4419,173,U,2,2,17
1701874,1,2,1,1,1,1,1,2,4,1,-1.0,373,4420,173,U,2,2,17
1701874,2,2,2,1,1,1,1,2,6,1,-1.0,373,4420,173,U,2,2,17
1701874,3,2,2,1,1,1,1,1,3,1,-1.0,373,4420,173,U,2,2,17
1701874,4,2,1,1,1,1,1,2,10,1,-1.0,373,4420,173,U,2,2,17
1701874,5,2,2,1,1,1,2,2,3,1,-1.0,373,4420,173,U,2,2,17
1701909,1,3,1,1,1,1,1,2,5,1,-1.0,279,4421,173,U,2,2,17
1701909,2,2,1,1,1,1,1,1,4,1,-1.0,279,4421,173,U,2,2,17
1701909,3,2,2,1,1,1,1,2,3,1,-1.0,279,4421,173,U,2,2,17
1701909,4,3,1,1,1,1,1,1,1,1,-1.0,279,4421,173,U,2,2,17
1701909,5,2,2,1,1,1,1,2,1,1,-1.0,279,4421,173,U,2,2,17
1701914,2,3,1,1,1,1,1,1,3,1,-1.0,377,4422,173,U,2,2,17
1701914,4,3,1,1,1,1,1,1,10,1,-1.0,377,4422,173,U,2,2,17
1701914,5,3,1,2,1,1,1,1,4,1,-1.0,377,4422,173,U,2,2,17
1701922,1,2,2,1,1,1,2,2,5,1,-1.0,260,4423,173,U,2,2,17
1701922,2,2,1,1,1,1,2,1,2,1,-1.0,260,4423,173,U,2,2,17
1701922,3,3,1,1,1,1,2,2,5,1,-1.0,260,4423,173,U,2,2,17
1701922,4,3,1,2,1,2,2,2,5,1,-1.0,260,4423,173,U,2,2,17
1701922,5,2,1,1,1,1,1,2,5,1,-1.0,260,4423,173,U,2,2,17
1701925,1,2,2,2,1,1,1,2,3,1,-1.0,354,4424,173,U,2,2,17
1701925,2,3,1,1,1,1,1,1,3,1,-1.0,354,4424,173,U,2,2,17
1701925,3,2,1,1,1,2,2,2,3,1,-1.0,354,4424,173,U,2,2,17
1701925,4,2,1,1,1,1,1,1,2,1,-1.0,354,4424,173,U,2,2,17
1701925,5,2,1,1,1,1,1,2,2,1,-1.0,354,4424,173,U,2,2,17
1701929,1,2,1,1,1,1,1,1,5,1,-1.0,305,4425,173,U,2,2,17
1701929,2,2,1,1,1,1,1,2,6,1,-1.0,305,4425,173,U,2,2,17
1701929,3,2,2,1,1,2,2,2,1,1,-1.0,305,4425,173,U,2,2,17
1701929,4,2,1,1,1,1,2,1,4,1,-1.0,305,4425,173,U,2,2,17
1701929,5,2,2,2,1,1,2,2,3,1,-1.0,305,4425,173,U,2,2,17
1701931,1,3,1,1,1,1,1,1,3,1,-1.0,404,4426,173,U,2,2,17
1701931,2,2,1,1,1,1,1,1,7,1,-1.0,404,4426,173,U,2,2,17
1701931,3,2,2,1,1,1,2,2,1,1,-1.0,404,4426,173,U,2,2,17
1701931,4,2,1,1,1,1,1,2,3,1,-1.0,404,4426,173,U,2,2,17
1701931,5,3,1,1,1,1,2,1,1,1,-1.0,404,4426,173,U,2,2,17
1701935,1,3,1,1,1,1,1,2,1,1,-1.0,221,4427,165,U,2,2,17
1701935,2,3,1,1,1,1,1,2,1,1,-1.0,221,4427,165,U,2,2,17
1701935,3,3,1,1,1,1,1,1,4,1,-1.0,221,4427,165,U,2,2,17
1701935,4,3,1,1,1,1,1,2,1,1,-1.0,221,4427,165,U,2,2,17
1701935,5,2,1,1,1,1,1,2,2,1,-1.0,221,4427,165,U,2,2,17
1701935,6,2,1,1,1,1,2,2,3,1,-1.0,221,4427,165,U,2,2,17
1701935,7,2,1,1,1,1,2,1,2,1,-1.0,221,4427,165,U,2,2,17
1701935,8,2,2,1,1,1,1,2,3,1,-1.0,221,4427,165,U,2,2,17
1701935,9,2,1,1,1,1,2,2,1,1,-1.0,221,4427,165,U,2,2,17
1701935,10,2,1,1,1,1,1,1,4,1,-1.0,221,4427,165,U,2,2,17
1701935,11,3,1,1,1,1,1,1,3,1,-1.0,221,4427,165,U,2,2,17
1701935,12,3,1,1,1,1,1,1,5,1,-1.0,221,4427,165,U,2,2,17
1701935,13,3,1,1,1,1,1,1,2,1,-1.0,221,4427,165,U,2,2,17
1701935,14,2,1,1,1,1,1,1,3,1,-1.0,221,4427,165,U,2,2,17
1701935,15,2,1,1,1,1,1,2,6,1,-1.0,221,4427,165,U,2,2,17
1701935,16,2,1,1,1,1,1,2,2,1,-1.0,221,4427,165,U,2,2,17
1701935,17,2,1,1,1,1,2,2,5,1,-1.0,221,4427,165,U,2,2,17
1701935,18,2,1,1,1,1,1,1,3,1,-1.0,221,4427,165,U,2,2,17
1701935,19,3,1,1,1,1,1,2,6,1,-1.0,221,4427,165,U,2,2,17
1701935,20,2,1,1,1,2,1,2,1,1,-1.0,221,4427,165,U,2,2,17
1701948,1,2,1,1,1,1,1,2,6,1,-1.0,291,4428,165,U,2,2,17
1701948,2,2,1,3,1,1,1,2,4,1,-1.0,291,4428,165,U,2,2,17
1701948,3,2,1,1,1,1,1,1,5,1,-1.0,291,4428,165,U,2,2,17
1701948,4,2,1,1,1,1,1,2,1,1,-1.0,291,4428,165,U,2,2,17
1701948,5,3,1,1,1,1,1,1,7,1,-1.0,291,4428,165,U,2,2,17
1701948,7,2,2,1,1,1,2,2,1,1,-1.0,291,4428,165,U,2,2,17
1701948,8,2,1,1,1,1,1,1,5,1,-1.0,291,4428,165,U,2,2,17
1701948,9,2,1,3,1,1,1,1,5,1,-1.0,291,4428,165,U,2,2,17
1701948,11,2,1,1,1,1,2,2,4,1,-1.0,291,4428,165,U,2,2,17
1701948,13,3,1,1,1,1,2,2,4,1,-1.0,291,4428,165,U,2,2,17
1701948,14,2,1,1,1,1,1,2,3,1,-1.0,291,4428,165,U,2,2,17
1701948,15,3,1,1,1,1,1,2,5,1,-1.0,291,4428,165,U,2,2,17
1701948,16,3,1,1,1,1,1,2,2,1,-1.0,291,4428,165,U,2,2,17
1701948,17,2,1,1,1,1,2,2,2,1,-1.0,291,4428,165,U,2,2,17
1701948,18,2,1,1,1,1,1,1,4,1,-1.0,291,4428,165,U,2,2,17
1701948,19,3,1,1,1,1,1,1,4,1,-1.0,291,4428,165,U,2,2,17
1701948,20,2,1,1,1,1,1,1,2,1,-1.0,291,4428,165,U,2,2,17
1701972,1,3,1,1,1,1,1,1,5,1,-1.0,245,4429,165,U,2,2,17
1701972,2,3,1,1,1,1,1,1,3,1,-1.0,245,4429,165,U,2,2,17
1701972,3,2,1,1,1,1,2,2,3,1,-1.0,245,4429,165,U,2,2,17
1701972,4,2,1,1,1,1,1,2,5,1,-1.0,245,4429,165,U,2,2,17
1701972,5,2,2,1,1,1,2,2,1,1,-1.0,245,4429,165,U,2,2,17
1701972,6,2,1,1,1,1,1,2,4,1,-1.0,245,4429,165,U,2,2,17
1701972,7,3,1,1,1,1,1,2,4,1,-1.0,245,4429,165,U,2,2,17
1701972,8,2,2,1,1,1,1,2,4,1,-1.0,245,4429,165,U,2,2,17
1701972,9,2,2,1,1,1,1,2,6,1,-1.0,245,4429,165,U,2,2,17
1701972,10,2,2,1,1,1,2,2,3,1,-1.0,245,4429,165,U,2,2,17
1701972,11,2,1,1,1,1,2,2,2,1,-1.0,245,4429,165,U,2,2,17
1701972,13,2,1,1,1,1,1,2,7,1,-1.0,245,4429,165,U,2,2,17
1701972,14,2,1,1,1,1,1,2,1,1,-1.0,245,4429,165,U,2,2,17
1701972,15,2,2,1,1,1,2,2,2,1,-1.0,245,4429,165,U,2,2,17
1701972,17,2,1,1,1,1,1,2,2,1,-1.0,245,4429,165,U,2,2,17
1701972,18,2,1,1,1,1,1,2,6,1,-1.0,245,4429,165,U,2,2,17
1701972,19,2,1,1,1,2,1,2,3,1,-1.0,245,4429,165,U,2,2,17
1701972,20,1,1,1,1,1,2,1,7,1,-1.0,245,4429,165,U,2,2,17
1701985,3,2,2,1,1,1,2,2,3,1,-1.0,273,4430,165,U,2,2,17
1701985,4,2,1,1,1,1,1,2,7,1,-1.0,273,4430,165,U,2,2,17
1701985,5,2,1,1,1,2,2,2,4,1,-1.0,273,4430,165,U,2,2,17
1701985,6,3,2,1,1,1,1,2,5,1,-1.0,273,4430,165,U,2,2,17
1701985,7,3,1,1,1,1,1,2,5,1,-1.0,273,4430,165,U,2,2,17
1701985,9,2,1,1,1,1,2,2,5,1,-1.0,273,4430,165,U,2,2,17
1701985,10,2,4,2,1,1,2,2,5,1,-1.0,273,4430,165,U,2,2,17
1701985,11,2,2,1,1,1,1,2,3,1,-1.0,273,4430,165,U,2,2,17
1701985,12,2,2,1,1,2,2,2,1,1,-1.0,273,4430,165,U,2,2,17
1701985,13,3,1,1,1,1,1,1,3,1,-1.0,273,4430,165,U,2,2,17
1701985,14,2,2,1,1,1,1,2,2,1,-1.0,273,4430,165,U,2,2,17
1701985,15,2,1,1,1,1,1,1,5,1,-1.0,273,4430,165,U,2,2,17
1701985,16,2,4,1,1,2,2,2,4,1,-1.0,273,4430,165,U,2,2,17
1701985,17,3,1,1,1,1,1,1,2,1,-1.0,273,4430,165,U,2,2,17
1701985,18,2,2,1,1,1,1,2,6,1,-1.0,273,4430,165,U,2,2,17
1701985,19,2,1,1,1,1,1,1,4,1,-1.0,273,4430,165,U,2,2,17
1701985,20,2,1,1,1,1,2,2,6,1,-1.0,273,4430,165,U,2,2,17
1702027,1,2,2,1,1,1,2,2,2,1,-1.0,306,4431,174,U,2,3,17
1702027,2,3,1,1,1,1,1,1,8,1,-1.0,306,4431,174,U,2,3,17
1702027,3,3,1,1,1,1,1,2,2,1,-1.0,306,4431,174,U,2,3,17
1702027,5,3,1,1,1,1,2,2,8,2,3.0,306,4431,174,U,2,3,17
1702040,1,3,1,1,1,1,2,1,4,1,-1.0,347,4432,174,U,2,3,17
1702040,2,2,1,1,1,2,2,2,3,1,-1.0,347,4432,174,U,2,3,17
1702040,3,3,1,1,1,1,1,1,2,1,-1.0,347,4432,174,U,2,3,17
1702040,4,2,1,1,1,1,1,2,2,1,-1.0,347,4432,174,U,2,3,17
1702040,5,2,2,1,1,2,2,2,3,1,-1.0,347,4432,174,U,2,3,17
1702050,1,2,1,1,1,1,1,1,5,1,-1.0,335,4433,173,U,2,2,17
1702050,2,3,1,1,1,1,1,2,1,1,-1.0,335,4433,173,U,2,2,17
1702050,3,2,2,1,1,1,2,1,2,1,-1.0,335,4433,173,U,2,2,17
1702050,5,3,1,1,1,1,2,2,4,1,-1.0,335,4433,173,U,2,2,17
1702058,1,3,1,1,1,1,1,1,3,1,-1.0,326,4434,173,U,2,2,17
1702058,2,2,2,1,1,2,2,2,4,1,-1.0,326,4434,173,U,2,2,17
1702058,3,3,1,1,1,1,1,2,6,1,-1.0,326,4434,173,U,2,2,17
1702058,4,2,2,1,1,1,2,2,5,1,-1.0,326,4434,173,U,2,2,17
1702058,5,2,1,1,1,1,1,1,4,1,-1.0,326,4434,173,U,2,2,17
1702065,1,2,1,1,1,1,1,2,7,1,-1.0,266,4435,173,U,2,2,17
1702065,2,2,2,1,1,1,2,2,2,1,-1.0,266,4435,173,U,2,2,17
1702065,3,2,1,1,1,1,1,1,5,1,-1.0,266,4435,173,U,2,2,17
1702065,4,2,1,1,1,1,1,1,8,2,2.0,266,4435,173,U,2,2,17
1702065,5,3,1,1,1,1,1,2,2,1,-1.0,266,4435,173,U,2,2,17
1702087,1,1,1,1,1,1,1,1,4,1,-1.0,300,4436,173,U,2,2,17
1702087,2,2,1,3,1,1,1,2,2,1,-1.0,300,4436,173,U,2,2,17
1702087,3,2,1,1,1,1,2,2,2,1,-1.0,300,4436,173,U,2,2,17
1702087,4,3,1,1,1,1,1,1,5,1,-1.0,300,4436,173,U,2,2,17
1702087,5,3,1,1,1,1,2,2,7,1,-1.0,300,4436,173,U,2,2,17
1702089,1,2,1,1,1,1,2,2,7,1,-1.0,302,4437,173,U,2,2,17
1702089,2,3,1,1,1,1,1,1,1,1,-1.0,302,4437,173,U,2,2,17
1702089,3,1,2,1,1,1,2,2,8,1,-1.0,302,4437,173,U,2,2,17
1702089,4,2,2,1,1,1,1,1,7,1,-1.0,302,4437,173,U,2,2,17
1702089,5,2,1,1,1,2,2,2,11,1,-1.0,302,4437,173,U,2,2,17
1702109,1,2,1,1,1,1,1,2,5,1,-1.0,219,4438,173,U,2,2,17
1702109,2,3,1,1,1,1,1,2,3,1,-1.0,219,4438,173,U,2,2,17
1702109,3,2,1,1,1,1,1,1,3,1,-1.0,219,4438,173,U,2,2,17
1702109,4,2,1,1,1,1,1,1,2,1,-1.0,219,4438,173,U,2,2,17
1702109,5,3,1,4,1,1,1,2,4,1,-1.0,219,4438,173,U,2,2,17
1702113,1,3,1,1,1,1,1,1,2,1,-1.0,240,4439,174,U,2,3,17
1702113,2,2,1,2,1,1,1,1,5,1,-1.0,240,4439,174,U,2,3,17
1702113,3,3,1,1,1,1,1,1,3,1,-1.0,240,4439,174,U,2,3,17
1702113,4,2,1,1,1,1,1,2,4,1,-1.0,240,4439,174,U,2,3,17
1702113,5,2,1,1,1,1,1,2,1,1,-1.0,240,4439,174,U,2,3,17
1702143,1,3,1,1,1,1,1,2,6,1,-1.0,295,4440,173,U,2,2,17
1702143,2,2,1,1,1,1,1,1,4,1,-1.0,295,4440,173,U,2,2,17
1702143,3,2,2,2,1,1,2,2,6,1,-1.0,295,4440,173,U,2,2,17
1702143,4,3,1,1,1,1,1,2,3,1,-1.0,295,4440,173,U,2,2,17
1702143,5,2,2,1,1,1,2,2,1,1,-1.0,295,4440,173,U,2,2,17
1702155,1,2,1,2,1,1,2,2,1,1,-1.0,274,4441,173,U,2,2,17
1702155,2,2,2,2,1,1,2,2,3,1,-1.0,274,4441,173,U,2,2,17
1702155,4,2,2,1,1,1,2,2,5,1,-1.0,274,4441,173,U,2,2,17
1702155,5,2,2,1,1,1,2,2,1,1,-1.0,274,4441,173,U,2,2,17
1702161,1,3,1,1,1,1,1,2,2,1,-1.0,363,4442,173,U,2,2,17
1702161,3,2,1,1,1,1,1,2,4,1,-1.0,363,4442,173,U,2,2,17
1702161,4,2,1,1,1,1,1,2,2,1,-1.0,363,4442,173,U,2,2,17
1702161,5,2,1,1,1,1,2,1,2,1,-1.0,363,4442,173,U,2,2,17
1702173,1,3,1,1,1,1,1,1,5,1,-1.0,332,4443,173,U,2,2,17
1702173,2,1,2,2,1,2,2,2,1,1,-1.0,332,4443,173,U,2,2,17
1702173,3,2,2,2,1,1,2,2,3,1,-1.0,332,4443,173,U,2,2,17
1702173,4,2,1,2,1,1,1,2,3,1,-1.0,332,4443,173,U,2,2,17
1702173,5,2,2,1,1,2,2,2,2,1,-1.0,332,4443,173,U,2,2,17
1702181,1,2,1,1,1,1,2,2,3,1,-1.0,294,4444,173,U,2,2,17
1702181,2,2,2,1,1,1,2,2,1,1,-1.0,294,4444,173,U,2,2,17
1702181,3,3,1,2,1,1,1,1,4,1,-1.0,294,4444,173,U,2,2,17
1702181,4,2,1,1,1,1,1,2,4,1,-1.0,294,4444,173,U,2,2,17
1702181,5,2,1,1,1,1,2,2,2,1,-1.0,294,4444,173,U,2,2,17
1702187,1,2,1,1,1,1,2,2,1,1,-1.0,261,4445,173,U,2,2,17
1702187,3,3,1,1,1,1,1,1,5,1,-1.0,261,4445,173,U,2,2,17
1702187,4,2,1,1,1,1,1,2,3,1,-1.0,261,4445,173,U,2,2,17
1702187,5,2,2,1,1,1,1,2,8,2,2.0,261,4445,173,U,2,2,17
1702188,3,3,1,1,1,1,1,1,3,1,-1.0,305,4446,173,U,2,2,17
1702188,4,2,1,1,1,1,1,2,2,1,-1.0,305,4446,173,U,2,2,17
1702188,5,3,1,1,1,1,1,1,4,1,-1.0,305,4446,173,U,2,2,17
1702210,1,3,1,1,1,1,1,1,3,1,-1.0,285,4447,173,U,2,2,17
1702210,2,2,1,1,1,1,1,1,4,1,-1.0,285,4447,173,U,2,2,17
1702210,3,2,1,1,1,1,1,2,4,1,-1.0,285,4447,173,U,2,2,17
1702210,5,2,2,1,1,1,1,2,5,1,-1.0,285,4447,173,U,2,2,17
1702220,1,2,1,1,1,1,1,1,3,1,-1.0,257,4448,173,U,2,2,17
1702220,2,3,1,1,1,1,2,2,5,1,-1.0,257,4448,173,U,2,2,17
1702220,3,2,1,1,1,1,1,2,3,1,-1.0,257,4448,173,U,2,2,17
1702220,4,2,1,3,1,1,2,2,2,1,-1.0,257,4448,173,U,2,2,17
1702220,5,1,2,4,1,1,2,2,1,1,-1.0,257,4448,173,U,2,2,17
1702237,1,2,2,2,1,1,1,2,5,1,-1.0,323,4449,173,U,2,2,17
1702237,2,2,1,1,1,1,1,2,4,1,-1.0,323,4449,173,U,2,2,17
1702237,3,3,1,1,1,1,2,1,4,1,-1.0,323,4449,173,U,2,2,17
1702237,4,2,2,2,1,1,2,1,3,1,-1.0,323,4449,173,U,2,2,17
1702237,5,2,2,2,1,1,2,2,3,1,-1.0,323,4449,173,U,2,2,17
1702262,2,2,1,1,1,1,1,2,4,2,2.0,318,4450,173,U,2,2,17
1702262,3,3,1,1,1,1,2,1,1,1,-1.0,318,4450,173,U,2,2,17
1702262,4,3,1,1,1,1,1,1,2,1,-1.0,318,4450,173,U,2,2,17
1702262,5,2,1,1,1,1,1,2,3,1,-1.0,318,4450,173,U,2,2,17
1702271,1,3,1,1,1,1,1,2,3,1,-1.0,293,4451,173,U,2,2,17
1702271,3,3,1,1,1,1,1,2,4,1,-1.0,293,4451,173,U,2,2,17
1702271,4,3,1,1,1,1,1,2,4,1,-1.0,293,4451,173,U,2,2,17
1702271,5,3,1,1,1,1,1,1,4,1,-1.0,293,4451,173,U,2,2,17
1702283,1,2,1,1,1,2,2,2,4,1,-1.0,329,4452,173,U,2,2,17
1702283,2,2,2,1,1,1,2,2,4,1,-1.0,329,4452,173,U,2,2,17
1702283,3,2,2,1,1,1,2,2,2,1,-1.0,329,4452,173,U,2,2,17
